PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,0,1,26,1,26,1,0
1,Cider,25,50,50,75,0,25,0,0
2,Cider,25,100,100,125,0,25,0,0
3,B52,200,150,150,350,0,200,0,0
1,Tequila shot,20,175,370,391,195,216,195,0
0,Bloody Mary,70,176,411,481,235,305,235,0
4,White Wine,25,200,501,526,301,326,301,0
2,Martini,60,226,547,607,321,381,321,0
5,Red Wine,25,250,627,652,377,402,377,0
6,Martini,60,300,672,732,372,432,372,0
7,Beer,25,350,753,778,403,428,403,0
3,Beer,25,360,798,823,438,463,438,0
1,Gin and Tonic,40,394,843,884,449,490,449,0
8,Mojito,75,400,904,979,504,579,504,0
9,Margarita,75,450,999,1074,549,624,549,0
10,Beer,25,500,1095,1120,595,620,595,0
11,Gin and Tonic,40,550,1140,1181,590,631,590,0
12,Tequila shot,20,600,1201,1221,601,621,601,0
0,Pina Colada,100,631,1241,1341,610,710,610,0
13,B52,200,650,1361,1562,711,912,711,0
4,White Wine,25,677,1582,1607,905,930,905,0
14,Pina Colada,100,700,1628,1728,928,1028,928,0
2,Margarita,75,717,1748,1824,1031,1107,1031,0
15,Cider,25,750,1844,1869,1094,1119,1094,0
16,Martini,60,800,1889,1949,1089,1149,1089,0
5,Gin and Tonic,40,802,1969,2010,1167,1208,1167,0
6,Bloody Mary,70,843,2030,2100,1187,1257,1187,0
17,Pina Colada,100,850,2120,2220,1270,1370,1270,0
7,Draft Beer,50,878,2241,2291,1363,1413,1363,0
18,Gin and Tonic,40,900,2311,2351,1411,1451,1411,0
3,Bloody Mary,70,924,2371,2442,1447,1518,1447,0
19,Gin and Tonic,40,950,2462,2502,1512,1552,1512,0
1,White Wine,25,994,2522,2548,1528,1554,1528,0
20,White Wine,25,1000,2568,2593,1568,1593,1568,0
21,Beer,25,1050,2613,2638,1563,1588,1563,0
8,Beer,25,1090,2659,2684,1569,1594,1569,0
22,Mojito,75,1100,2704,2779,1604,1679,1604,0
23,Pina Colada,100,1150,2800,2900,1650,1750,1650,0
9,Pina Colada,100,1155,2920,3020,1765,1865,1765,0
24,Cosmopolitan,65,1200,3041,3106,1841,1906,1841,0
10,B52,200,1221,3126,3326,1905,2105,1905,0
12,Bloody Mary,70,1224,3347,3417,2123,2193,2123,0
25,Martini,60,1250,3437,3498,2187,2248,2187,0
11,Draft Beer,50,1291,3518,3568,2227,2277,2227,0
26,White Wine,25,1300,3588,3614,2288,2314,2288,0
27,Cosmopolitan,65,1350,3634,3699,2284,2349,2284,0
28,Draft Beer,50,1400,3720,3770,2320,2370,2320,0
29,White Wine,25,1450,3790,3816,2340,2366,2340,0
0,Draft Beer,50,1462,3836,3886,2374,2424,2374,0
13,Pina Colada,100,1572,3906,4007,2334,2435,2334,0
4,Pina Colada,100,1758,4027,4127,2269,2369,2269,0
14,White Wine,25,1848,4148,4173,2300,2325,2300,0
2,Martini,60,1904,4193,4253,2289,2349,2289,0
15,Vodka shot,20,1969,4273,4294,2304,2325,2304,0
16,White Wine,25,2060,4314,4339,2254,2279,2254,0
5,Bloody Mary,70,2120,4359,4430,2239,2310,2239,0
6,Pina Colada,100,2250,4450,4550,2200,2300,2200,0
17,Red Wine,25,2341,4571,4596,2230,2255,2230,0
7,Gin and Tonic,40,2391,4616,4656,2225,2265,2225,0
18,Cider,25,2461,4677,4702,2216,2241,2216,0
3,Draft Beer,50,2592,4722,4772,2130,2180,2130,0
19,B52,200,2612,4793,4993,2181,2381,2181,0
1,Beer,25,2698,5013,5038,2315,2340,2315,0
21,Vodka shot,20,2739,5059,5079,2320,2340,2320,0
20,B52,200,2743,5099,5300,2356,2557,2356,0
8,B52,200,2784,5320,5520,2536,2736,2536,0
22,Martini,60,2890,5540,5601,2650,2711,2650,0
23,Red Wine,25,3020,5621,5646,2601,2626,2601,0
9,Tequila shot,20,3141,5666,5686,2525,2545,2525,0
24,Cosmopolitan,65,3156,5707,5772,2551,2616,2551,0
10,Bloody Mary,70,3337,5792,5863,2455,2526,2455,0
12,Margarita,75,3568,5883,5958,2315,2390,2315,0
25,Pina Colada,100,3608,5978,6079,2370,2471,2370,0
11,Red Wine,25,3669,6099,6124,2430,2455,2430,0
27,Pina Colada,100,3750,6145,6245,2395,2495,2395,0
26,Martini,60,3764,6265,6325,2501,2561,2501,0
28,Margarita,75,3870,6346,6421,2476,2551,2476,0
29,Bloody Mary,70,3966,6441,6511,2475,2545,2475,0
0,White Wine,25,3987,6532,6557,2545,2570,2545,0
13,Cider,25,4127,6577,6602,2450,2475,2450,0
4,Tequila shot,20,4248,6622,6642,2374,2394,2374,0
15,Red Wine,25,4297,6663,6688,2366,2391,2366,0
14,Martini,60,4323,6708,6768,2385,2445,2385,0
2,Beer,25,4363,6789,6814,2426,2451,2426,0
16,Draft Beer,50,4489,6834,6884,2345,2395,2345,0
5,Cider,25,4580,6904,6930,2324,2350,2324,0
6,Cosmopolitan,65,4671,6950,7015,2279,2344,2279,0
17,Cosmopolitan,65,4746,7035,7101,2289,2355,2289,0
7,Martini,60,4767,7121,7181,2354,2414,2354,0
18,Red Wine,25,4802,7201,7227,2399,2425,2399,0
3,Mojito,75,4873,7247,7322,2374,2449,2374,0
19,Gin and Tonic,40,5003,7342,7383,2339,2380,2339,0
21,Cider,25,5082,7403,7428,2321,2346,2321,0
20,Tequila shot,20,5310,7448,7468,2138,2158,2138,0
8,B52,200,5531,7489,7689,1958,2158,1958,0
9,Cider,25,5690,7709,7735,2019,2045,2019,0
22,Cosmopolitan,65,5711,7755,7820,2044,2109,2044,0
23,Gin and Tonic,40,5796,7841,7881,2045,2085,2045,0
24,Margarita,75,5822,7901,7976,2079,2154,2079,0
10,Pina Colada,100,6013,7997,8097,1984,2084,1984,0
12,Tequila shot,20,6038,8117,8137,2079,2099,2079,0
25,Bloody Mary,70,6199,8157,8228,1958,2029,1958,0
11,Mojito,75,6275,8248,8323,1973,2048,1973,0
27,Red Wine,25,6365,8343,8369,1978,2004,1978,0
26,Martini,60,6436,8389,8449,1953,2013,1953,0
28,Vodka shot,20,6501,8469,8489,1968,1988,1968,0
4,Cosmopolitan,65,6646,8510,8575,1864,1929,1864,0
29,Margarita,75,6662,8595,8670,1933,2008,1933,0
13,Bloody Mary,70,6702,8690,8761,1988,2059,1988,0
15,Beer,25,6838,8781,8806,1943,1968,1943,0
14,Margarita,75,6879,8826,8902,1947,2023,1947,0
16,Red Wine,25,6985,8922,8947,1937,1962,1937,0
5,Mojito,75,7030,8968,9043,1938,2013,1938,0
6,Vodka shot,20,7065,9063,9083,1998,2018,1998,0
17,Gin and Tonic,40,7151,9104,9144,1953,1993,1953,0
7,Tequila shot,20,7291,9164,9184,1873,1893,1873,0
18,Vodka shot,20,7377,9205,9225,1828,1848,1828,0
20,Bloody Mary,70,7472,9245,9315,1773,1843,1773,0
19,Margarita,75,7493,9335,9411,1842,1918,1842,0
21,Cosmopolitan,65,7528,9431,9496,1903,1968,1903,0
8,Gin and Tonic,40,7699,9517,9557,1818,1858,1818,0
9,Cider,25,7835,9577,9602,1742,1767,1742,0
22,Martini,60,7871,9622,9683,1751,1812,1751,0
23,Pina Colada,100,7991,9703,9803,1712,1812,1712,0
24,Beer,25,8057,9823,9848,1766,1791,1766,0
12,Mojito,75,8140,9869,9944,1729,1804,1729,0
10,Draft Beer,50,8217,9964,10014,1747,1797,1747,0
25,Cider,25,8378,10035,10060,1657,1682,1657,0
11,Pina Colada,100,8433,10080,10180,1647,1747,1647,0
28,Draft Beer,50,8493,10201,10251,1708,1758,1708,0
27,Draft Beer,50,8519,10271,10321,1752,1802,1752,0
26,Beer,25,8559,10342,10367,1783,1808,1783,0
29,Pina Colada,100,8751,10387,10487,1636,1736,1636,0
15,Draft Beer,50,8907,10507,10558,1600,1651,1600,0
13,Mojito,75,8911,10578,10653,1667,1742,1667,0
14,Martini,60,8982,10674,10734,1692,1752,1692,0
16,Tequila shot,20,9098,10754,10774,1656,1676,1656,0
18,Beer,25,9228,10795,10820,1567,1592,1567,0
17,Beer,25,9254,10840,10865,1586,1611,1586,0
20,Pina Colada,100,9466,10886,10986,1420,1520,1420,0
19,Martini,60,9491,11006,11066,1515,1575,1515,0
21,Beer,25,9547,11087,11112,1540,1565,1540,0
22,Vodka shot,20,9793,11132,11153,1339,1360,1339,0
23,Martini,60,9923,11173,11233,1250,1310,1250,0
24,B52,200,9949,11254,11454,1305,1505,1305,0
25,Martini,60,10160,11474,11534,1314,1374,1314,0
28,Cider,25,10351,11555,11580,1204,1229,1204,0
27,Martini,60,10422,11600,11660,1178,1238,1178,0
26,Draft Beer,50,10467,11681,11731,1214,1264,1214,0
29,Margarita,75,10608,11751,11826,1143,1218,1143,0
