PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,0,0,26,0,26,0,0
1,Cider,25,50,50,75,0,25,0,0
2,Cider,25,100,100,125,0,25,0,0
3,B52,200,150,150,350,0,200,0,0
1,Tequila shot,20,176,355,376,179,200,179,0
0,Bloody Mary,70,176,381,451,205,275,205,0
4,White Wine,25,200,456,481,256,281,256,0
2,Martini,60,226,487,547,261,321,261,0
5,Red Wine,25,250,552,577,302,327,302,0
6,Martini,60,300,583,643,283,343,283,0
7,Beer,25,350,648,674,298,324,298,0
3,Beer,25,360,679,704,319,344,319,0
1,Gin and Tonic,40,379,709,749,330,370,330,0
8,Mojito,75,400,754,830,354,430,354,0
9,Margarita,75,450,835,910,385,460,385,0
10,Beer,25,500,915,941,415,441,415,0
11,Gin and Tonic,40,550,946,986,396,436,396,0
12,Tequila shot,20,600,992,1012,392,412,392,0
0,Pina Colada,100,601,1017,1117,416,516,416,0
4,B52,200,632,1122,1323,490,691,490,0
13,White Wine,25,650,1328,1353,678,703,678,0
2,Pina Colada,100,657,1358,1459,701,802,701,0
14,Margarita,75,700,1464,1539,764,839,764,0
5,Cider,25,728,1544,1570,816,842,816,0
15,Martini,60,750,1575,1635,825,885,825,0
6,Gin and Tonic,40,753,1641,1681,888,928,888,0
7,Bloody Mary,70,774,1686,1756,912,982,912,0
16,Pina Colada,100,800,1762,1862,962,1062,962,0
3,Draft Beer,50,804,1867,1918,1063,1114,1063,0
17,Gin and Tonic,40,850,1923,1963,1073,1113,1073,0
1,Bloody Mary,70,860,1969,2039,1109,1179,1109,0
18,Gin and Tonic,40,900,2044,2084,1144,1184,1144,0
8,White Wine,25,940,2090,2115,1150,1175,1150,0
19,White Wine,25,950,2120,2146,1170,1196,1170,0
9,Beer,25,990,2151,2176,1161,1186,1161,0
20,Beer,25,1000,2181,2207,1181,1207,1181,0
12,Mojito,75,1015,2212,2287,1197,1272,1197,0
10,Pina Colada,100,1041,2292,2393,1251,1352,1251,0
21,Pina Colada,100,1050,2398,2498,1348,1448,1348,0
11,Cosmopolitan,65,1097,2504,2569,1407,1472,1407,0
22,B52,200,1100,2574,2775,1474,1675,1474,0
23,Bloody Mary,70,1150,2780,2850,1630,1700,1630,0
24,Martini,60,1200,2855,2916,1655,1716,1655,0
0,Draft Beer,50,1238,2921,2971,1683,1733,1683,0
25,White Wine,25,1250,2976,3002,1726,1752,1726,0
26,Cosmopolitan,65,1300,3007,3072,1707,1772,1707,0
4,Draft Beer,50,1333,3078,3128,1745,1795,1745,0
27,White Wine,25,1350,3133,3158,1783,1808,1783,0
28,Draft Beer,50,1400,3164,3214,1764,1814,1764,0
29,Pina Colada,100,1450,3219,3319,1769,1869,1769,0
13,Pina Colada,100,1504,3325,3425,1821,1921,1821,0
2,White Wine,25,1579,3430,3456,1851,1877,1851,0
14,Martini,60,1620,3461,3521,1841,1901,1841,0
5,Vodka shot,20,1670,3526,3547,1856,1877,1856,0
15,White Wine,25,1746,3552,3577,1806,1831,1806,0
6,Bloody Mary,70,1791,3583,3653,1792,1862,1792,0
7,Pina Colada,100,1907,3658,3759,1751,1852,1751,0
16,Red Wine,25,1982,3764,3789,1782,1807,1782,0
3,Gin and Tonic,40,2018,3794,3835,1776,1817,1776,0
17,Cider,25,2074,3840,3865,1766,1791,1766,0
1,Draft Beer,50,2189,3870,3921,1681,1732,1681,0
18,B52,200,2195,3926,4126,1731,1931,1731,0
8,Beer,25,2265,4132,4157,1867,1892,1867,0
9,Vodka shot,20,2277,4162,4182,1885,1905,1885,0
19,B52,200,2296,4188,4388,1892,2092,1892,0
20,B52,200,2307,4393,4593,2086,2286,2086,0
12,Martini,60,2398,4599,4659,2201,2261,2201,0
10,Red Wine,25,2513,4664,4689,2151,2176,2151,0
21,Tequila shot,20,2619,4695,4715,2076,2096,2076,0
11,Cosmopolitan,65,2619,4720,4785,2101,2166,2101,0
22,Bloody Mary,70,2785,4791,4861,2006,2076,2006,0
23,Margarita,75,3000,4866,4941,1866,1941,1866,0
24,Pina Colada,100,3026,4947,5047,1921,2021,1921,0
0,Red Wine,25,3071,5052,5078,1981,2007,1981,0
26,Pina Colada,100,3123,5083,5183,1960,2060,1960,0
25,Martini,60,3152,5188,5249,2036,2097,2036,0
4,Margarita,75,3228,5254,5329,2026,2101,2026,0
27,Bloody Mary,70,3309,5335,5405,2026,2096,2026,0
28,White Wine,25,3314,5410,5435,2096,2121,2096,0
29,Cider,25,3440,5441,5466,2001,2026,2001,0
13,Tequila shot,20,3546,5471,5491,1925,1945,1925,0
5,Red Wine,25,3550,5497,5522,1947,1972,1947,0
2,Martini,60,3606,5527,5587,1921,1981,1921,0
14,Beer,25,3631,5593,5618,1962,1987,1962,0
15,Draft Beer,50,3728,5623,5673,1895,1945,1895,0
6,Cider,25,3803,5679,5704,1876,1901,1876,0
7,Cosmopolitan,65,3879,5709,5774,1830,1895,1830,0
16,Cosmopolitan,65,3939,5779,5845,1840,1906,1840,0
3,Martini,60,3945,5850,5910,1905,1965,1905,0
17,Red Wine,25,3965,5915,5941,1950,1976,1950,0
18,Mojito,75,4137,5946,6021,1809,1884,1809,0
9,Gin and Tonic,40,4186,6026,6066,1840,1880,1840,0
8,Cider,25,4257,6072,6097,1815,1840,1815,0
19,Tequila shot,20,4398,6102,6122,1704,1724,1704,0
20,B52,200,4604,6128,6328,1524,1724,1524,0
21,Cider,25,4718,6333,6358,1615,1640,1615,0
12,Cosmopolitan,65,4769,6364,6429,1595,1660,1595,0
11,Gin and Tonic,40,4836,6434,6474,1598,1638,1598,0
10,Margarita,75,4840,6479,6555,1639,1715,1639,0
22,Pina Colada,100,5011,6560,6660,1549,1649,1549,0
23,Tequila shot,20,5022,6666,6686,1644,1664,1644,0
24,Bloody Mary,70,5167,6691,6761,1524,1594,1524,0
26,Mojito,75,5303,6767,6842,1464,1539,1464,0
25,Red Wine,25,5359,6847,6872,1488,1513,1488,0
4,Martini,60,5410,6877,6938,1467,1528,1467,0
13,Vodka shot,20,5495,6943,6963,1448,1468,1448,0
27,Cosmopolitan,65,5555,6969,7034,1414,1479,1414,0
29,Margarita,75,5566,7039,7114,1473,1548,1473,0
28,Bloody Mary,70,5586,7119,7190,1533,1604,1533,0
5,Beer,25,5672,7195,7220,1523,1548,1523,0
14,Margarita,75,5718,7225,7301,1507,1583,1507,0
15,Red Wine,25,5774,7306,7331,1532,1557,1532,0
6,Mojito,75,5804,7336,7411,1532,1607,1532,0
7,Vodka shot,20,5824,7417,7437,1593,1613,1593,0
16,Gin and Tonic,40,5895,7442,7482,1547,1587,1547,0
17,Tequila shot,20,6091,7487,7507,1396,1416,1396,0
19,Vodka shot,20,6126,7513,7533,1387,1407,1387,0
18,Bloody Mary,70,6131,7538,7608,1407,1477,1407,0
9,Margarita,75,6177,7614,7689,1437,1512,1437,0
8,Cosmopolitan,65,6197,7694,7759,1497,1562,1497,0
20,Gin and Tonic,40,6338,7765,7805,1427,1467,1427,0
21,Cider,25,6459,7810,7835,1351,1376,1351,0
12,Martini,60,6479,7840,7901,1361,1422,1361,0
11,Pina Colada,100,6585,7906,8006,1321,1421,1321,0
10,Beer,25,6635,8011,8036,1376,1401,1376,0
23,Mojito,75,6689,8042,8117,1353,1428,1353,0
22,Draft Beer,50,6781,8122,8172,1341,1391,1341,0
24,Cider,25,6912,8177,8203,1265,1291,1265,0
26,Pina Colada,100,6952,8208,8308,1256,1356,1256,0
13,Draft Beer,50,6967,8313,8364,1346,1397,1346,0
25,Draft Beer,50,7022,8369,8419,1347,1397,1347,0
27,Beer,25,7084,8425,8450,1341,1366,1341,0
29,Pina Colada,100,7195,8455,8555,1260,1360,1260,0
28,Draft Beer,50,7340,8560,8611,1220,1271,1220,0
14,Mojito,75,7381,8616,8691,1235,1310,1235,0
15,Martini,60,7481,8697,8757,1216,1276,1216,0
17,Tequila shot,20,7511,8762,8782,1251,1271,1251,0
19,Beer,25,7536,8788,8813,1252,1277,1252,0
16,Beer,25,7592,8818,8843,1226,1251,1226,0
18,Pina Colada,100,7759,8848,8948,1089,1189,1089,0
20,Martini,60,7915,8953,9014,1038,1099,1038,0
21,Beer,25,7935,9019,9044,1084,1109,1084,0
23,Vodka shot,20,8227,9049,9070,822,843,822,0
22,Martini,60,8273,9075,9135,802,862,802,0
24,B52,200,8303,9140,9340,837,1037,837,0
26,Martini,60,8428,9346,9406,918,978,918,0
25,Cider,25,8520,9411,9437,891,917,891,0
27,Martini,60,8550,9442,9502,892,952,892,0
29,Draft Beer,50,8676,9507,9557,831,881,831,0
28,Margarita,75,8711,9563,9638,852,927,852,0
