PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,26,0,25,0,0
1,Cider,25,50,50,76,0,26,0,0
2,Cider,25,100,100,126,0,26,0,0
3,B52,200,150,150,351,0,201,0,0
1,Tequila shot,20,176,361,381,185,205,185,0
0,Bloody Mary,70,176,392,462,216,286,216,0
4,White Wine,25,200,472,497,272,297,272,0
2,Martini,60,226,508,568,282,342,282,0
5,Red Wine,25,250,578,603,328,353,328,0
6,Martini,60,300,613,674,313,374,313,0
7,Beer,25,350,684,709,334,359,334,0
3,Beer,25,361,719,744,358,383,358,0
1,Gin and Tonic,40,385,755,795,370,410,370,0
8,Mojito,75,400,805,880,405,480,405,0
9,Margarita,75,450,891,966,441,516,441,0
10,Beer,25,500,976,1001,476,501,476,0
11,Gin and Tonic,40,550,1012,1052,462,502,462,0
12,Tequila shot,20,600,1062,1082,462,482,462,0
0,Pina Colada,100,612,1093,1193,481,581,481,0
4,B52,200,648,1203,1403,555,755,555,0
13,White Wine,25,650,1414,1439,764,789,764,0
2,Pina Colada,100,678,1449,1549,771,871,771,0
14,Margarita,75,700,1560,1635,860,935,860,0
15,Cider,25,750,1645,1671,895,921,895,0
5,Martini,60,753,1681,1741,928,988,928,0
6,Gin and Tonic,40,784,1752,1792,968,1008,968,0
16,Bloody Mary,70,801,1802,1872,1001,1071,1001,0
7,Pina Colada,100,810,1883,1983,1073,1173,1073,0
3,Draft Beer,50,845,1993,2044,1148,1199,1148,0
17,Gin and Tonic,40,850,2054,2094,1204,1244,1204,0
18,Bloody Mary,70,900,2104,2175,1204,1275,1204,0
1,Gin and Tonic,40,905,2185,2225,1280,1320,1280,0
19,White Wine,25,950,2236,2261,1286,1311,1286,0
8,White Wine,25,991,2271,2297,1280,1306,1280,0
20,Beer,25,1000,2307,2332,1307,1332,1307,0
9,Beer,25,1046,2342,2367,1296,1321,1296,0
21,Mojito,75,1050,2378,2453,1328,1403,1328,0
12,Pina Colada,100,1086,2463,2563,1377,1477,1377,0
22,Pina Colada,100,1100,2574,2674,1474,1574,1474,0
10,Cosmopolitan,65,1102,2684,2749,1582,1647,1582,0
23,B52,200,1150,2760,2960,1610,1810,1610,0
11,Bloody Mary,70,1162,2970,3041,1808,1879,1808,0
24,Martini,60,1200,3051,3111,1851,1911,1851,0
25,Draft Beer,50,1250,3122,3172,1872,1922,1872,0
26,White Wine,25,1301,3182,3207,1881,1906,1881,0
0,Cosmopolitan,65,1313,3218,3283,1905,1970,1905,0
27,Draft Beer,50,1351,3293,3344,1942,1993,1942,0
28,White Wine,25,1401,3354,3379,1953,1978,1953,0
4,Draft Beer,50,1414,3389,3440,1975,2026,1975,0
29,Pina Colada,100,1450,3450,3550,2000,2100,2000,0
13,Pina Colada,100,1589,3561,3661,1972,2072,1972,0
2,White Wine,25,1670,3671,3696,2001,2026,2001,0
14,Martini,60,1715,3707,3767,1992,2052,1992,0
15,Vodka shot,20,1771,3777,3798,2006,2027,2006,0
5,White Wine,25,1852,3808,3833,1956,1981,1956,0
6,Bloody Mary,70,1902,3844,3914,1942,2012,1942,0
16,Pina Colada,100,2023,3924,4024,1901,2001,1901,0
7,Red Wine,25,2104,4035,4060,1931,1956,1931,0
3,Gin and Tonic,40,2144,4070,4111,1926,1967,1926,0
17,Cider,25,2204,4121,4146,1917,1942,1917,0
18,Draft Beer,50,2325,4156,4207,1831,1882,1831,0
1,B52,200,2336,4217,4417,1881,2081,1881,0
19,Beer,25,2411,4427,4453,2016,2042,2016,0
20,Vodka shot,20,2433,4463,4483,2030,2050,2030,0
8,B52,200,2447,4493,4694,2046,2247,2046,0
9,B52,200,2468,4704,4904,2236,2436,2236,0
21,Martini,60,2563,4915,4975,2352,2412,2352,0
12,Red Wine,25,2684,4985,5010,2301,2326,2301,0
22,Tequila shot,20,2794,5021,5041,2227,2247,2227,0
10,Cosmopolitan,65,2800,5051,5116,2251,2316,2251,0
23,Bloody Mary,70,2970,5127,5197,2157,2227,2157,0
11,Margarita,75,3191,5207,5282,2016,2091,2016,0
24,Pina Colada,100,3222,5293,5393,2071,2171,2071,0
25,Red Wine,25,3272,5403,5428,2131,2156,2131,0
0,Pina Colada,100,3334,5439,5539,2105,2205,2105,0
26,Martini,60,3358,5549,5610,2191,2252,2191,0
27,Margarita,75,3444,5620,5695,2176,2251,2176,0
28,Bloody Mary,70,3529,5706,5776,2177,2247,2177,0
4,White Wine,25,3540,5786,5811,2246,2271,2246,0
29,Cider,25,3671,5822,5847,2151,2176,2151,0
13,Tequila shot,20,3781,5857,5877,2076,2096,2076,0
15,Red Wine,25,3801,5888,5913,2087,2112,2087,0
2,Martini,60,3847,5923,5983,2076,2136,2076,0
14,Beer,25,3877,5994,6019,2117,2142,2117,0
5,Draft Beer,50,3984,6029,6079,2045,2095,2045,0
6,Cider,25,4064,6089,6114,2025,2050,2025,0
16,Cosmopolitan,65,4145,6125,6190,1980,2045,1980,0
7,Cosmopolitan,65,4210,6200,6265,1990,2055,1990,0
3,Martini,60,4221,6276,6336,2055,2115,2055,0
17,Red Wine,25,4246,6346,6372,2100,2126,2100,0
18,Mojito,75,4307,6382,6457,2075,2150,2075,0
20,Gin and Tonic,40,4486,6467,6508,1981,2022,1981,0
19,Cider,25,4553,6518,6543,1965,1990,1965,0
8,Tequila shot,20,4704,6553,6573,1849,1869,1849,0
9,B52,200,4915,6584,6784,1669,1869,1669,0
22,Cider,25,5044,6794,6819,1750,1775,1750,0
