PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,27,0,26,0,0
1,Cider,25,51,51,76,0,25,0,0
2,Cider,25,101,101,126,0,25,0,0
3,B52,200,151,151,351,0,200,0,0
1,Tequila shot,20,176,356,376,180,200,180,0
0,Bloody Mary,70,177,382,452,205,275,205,0
4,White Wine,25,201,457,482,256,281,256,0
2,Martini,60,226,488,548,262,322,262,0
5,Red Wine,25,251,553,578,302,327,302,0
6,Martini,60,301,583,644,282,343,282,0
7,Beer,25,351,649,674,298,323,298,0
3,Beer,25,361,679,704,318,343,318,0
1,Gin and Tonic,40,380,710,750,330,370,330,0
8,Mojito,75,401,755,830,354,429,354,0
9,Margarita,75,451,835,911,384,460,384,0
10,Beer,25,501,916,941,415,440,415,0
11,Gin and Tonic,40,551,947,987,396,436,396,0
12,Tequila shot,20,601,992,1012,391,411,391,0
0,Pina Colada,100,602,1018,1118,416,516,416,0
4,B52,200,633,1123,1323,490,690,490,0
13,White Wine,25,651,1329,1354,678,703,678,0
2,Pina Colada,100,658,1359,1459,701,801,701,0
14,Margarita,75,701,1464,1540,763,839,763,0
5,Cider,25,729,1545,1570,816,841,816,0
15,Martini,60,751,1575,1635,824,884,824,0
6,Gin and Tonic,40,754,1641,1681,887,927,887,0
7,Bloody Mary,70,774,1686,1757,912,983,912,0
16,Pina Colada,100,801,1762,1862,961,1061,961,0
3,Draft Beer,50,805,1868,1918,1063,1113,1063,0
17,Gin and Tonic,40,851,1923,1963,1072,1112,1072,0
1,Bloody Mary,70,860,1969,2039,1109,1179,1109,0
18,Gin and Tonic,40,901,2044,2084,1143,1183,1143,0
8,White Wine,25,941,2090,2115,1149,1174,1149,0
19,White Wine,25,951,2120,2145,1169,1194,1169,0
9,Beer,25,991,2151,2176,1160,1185,1160,0
20,Beer,25,1001,2181,2206,1180,1205,1180,0
12,Mojito,75,1016,2212,2287,1196,1271,1196,0
10,Pina Colada,100,1042,2292,2392,1250,1350,1250,0
21,Pina Colada,100,1051,2398,2498,1347,1447,1347,0
11,Cosmopolitan,65,1097,2503,2569,1406,1472,1406,0
22,B52,200,1101,2574,2774,1473,1673,1473,0
23,Bloody Mary,70,1151,2779,2850,1628,1699,1628,0
24,Martini,60,1201,2855,2915,1654,1714,1654,0
0,Draft Beer,50,1238,2921,2971,1683,1733,1683,0
25,White Wine,25,1251,2976,3002,1725,1751,1725,0
26,Cosmopolitan,65,1301,3007,3072,1706,1771,1706,0
4,Draft Beer,50,1334,3077,3128,1743,1794,1743,0
27,White Wine,25,1351,3133,3158,1782,1807,1782,0
28,Draft Beer,50,1401,3163,3214,1762,1813,1762,0
29,Pina Colada,100,1451,3219,3320,1768,1869,1768,0
13,Pina Colada,100,1504,3325,3425,1821,1921,1821,0
2,White Wine,25,1579,3430,3456,1851,1877,1851,0
14,Martini,60,1620,3461,3521,1841,1901,1841,0
5,Vodka shot,20,1670,3526,3546,1856,1876,1856,0
15,White Wine,25,1746,3552,3577,1806,1831,1806,0
6,Bloody Mary,70,1791,3582,3652,1791,1861,1791,0
7,Pina Colada,100,1907,3658,3758,1751,1851,1751,0
16,Red Wine,25,1983,3763,3789,1780,1806,1780,0
3,Gin and Tonic,40,2018,3794,3834,1776,1816,1776,0
17,Cider,25,2074,3839,3864,1765,1790,1765,0
1,Draft Beer,50,2189,3870,3920,1681,1731,1681,0
18,B52,200,2195,3925,4126,1730,1931,1730,0
8,Beer,25,2265,4131,4156,1866,1891,1866,0
9,Vodka shot,20,2276,4161,4182,1885,1906,1885,0
19,B52,200,2296,4187,4387,1891,2091,1891,0
20,B52,200,2307,4392,4593,2085,2286,2085,0
12,Martini,60,2397,4598,4658,2201,2261,2201,0
10,Red Wine,25,2513,4663,4688,2150,2175,2150,0
21,Tequila shot,20,2618,4694,4714,2076,2096,2076,0
11,Cosmopolitan,65,2619,4719,4784,2100,2165,2100,0
22,Bloody Mary,70,2784,4790,4860,2006,2076,2006,0
23,Margarita,75,3000,4865,4940,1865,1940,1865,0
24,Pina Colada,100,3026,4946,5046,1920,2020,1920,0
0,Red Wine,25,3071,5051,5076,1980,2005,1980,0
26,Pina Colada,100,3122,5082,5182,1960,2060,1960,0
25,Martini,60,3152,5187,5247,2035,2095,2035,0
4,Margarita,75,3228,5253,5328,2025,2100,2025,0
27,Bloody Mary,70,3309,5333,5403,2024,2094,2024,0
28,White Wine,25,3314,5409,5434,2095,2120,2095,0
29,Cider,25,3440,5439,5464,1999,2024,1999,0
13,Tequila shot,20,3546,5469,5490,1923,1944,1923,0
5,Red Wine,25,3550,5495,5520,1945,1970,1945,0
2,Martini,60,3606,5525,5586,1919,1980,1919,0
14,Beer,25,3632,5591,5616,1959,1984,1959,0
15,Draft Beer,50,3727,5621,5672,1894,1945,1894,0
6,Cider,25,3803,5677,5702,1874,1899,1874,0
7,Cosmopolitan,65,3878,5707,5773,1829,1895,1829,0
16,Cosmopolitan,65,3939,5778,5843,1839,1904,1839,0
3,Martini,60,3944,5848,5909,1904,1965,1904,0
17,Red Wine,25,3965,5914,5939,1949,1974,1949,0
18,Mojito,75,4136,5944,6019,1808,1883,1808,0
9,Gin and Tonic,40,4185,6025,6065,1840,1880,1840,0
8,Cider,25,4257,6070,6095,1813,1838,1813,0
19,Tequila shot,20,4397,6100,6120,1703,1723,1703,0
20,B52,200,4603,6126,6326,1523,1723,1523,0
21,Cider,25,4717,6331,6356,1614,1639,1614,0
12,Cosmopolitan,65,4768,6361,6427,1593,1659,1593,0
11,Gin and Tonic,40,4835,6432,6472,1597,1637,1597,0
10,Margarita,75,4839,6477,6552,1638,1713,1638,0
22,Pina Colada,100,5010,6558,6658,1548,1648,1548,0
23,Tequila shot,20,5021,6663,6683,1642,1662,1642,0
24,Bloody Mary,70,5166,6689,6759,1523,1593,1523,0
26,Mojito,75,5302,6764,6839,1462,1537,1462,0
25,Red Wine,25,5358,6844,6870,1486,1512,1486,0
4,Martini,60,5408,6875,6935,1467,1527,1467,0
13,Vodka shot,20,5493,6940,6961,1447,1468,1447,0
27,Cosmopolitan,65,5554,6966,7031,1412,1477,1412,0
29,Margarita,75,5564,7037,7112,1473,1548,1473,0
28,Bloody Mary,70,5584,7117,7187,1533,1603,1533,0
