PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,27,0,26,0,0
1,Cider,25,51,51,76,0,25,0,0
2,Cider,25,101,101,126,0,25,0,0
3,B52,200,151,151,351,0,200,0,0
1,Tequila shot,20,177,353,373,176,196,176,0
0,Bloody Mary,70,177,376,446,199,269,199,0
4,White Wine,25,201,448,473,247,272,247,0
2,Martini,60,227,476,536,249,309,249,0
5,Red Wine,25,251,538,563,287,312,287,0
6,Martini,60,301,565,626,264,325,264,0
7,Beer,25,351,628,653,277,302,277,0
3,Beer,25,361,655,681,294,320,294,0
1,Gin and Tonic,40,377,683,723,306,346,306,0
8,Mojito,75,401,725,801,324,400,324,0
9,Margarita,75,451,803,878,352,427,352,0
10,Beer,25,501,880,906,379,405,379,0
11,Gin and Tonic,40,551,908,948,357,397,357,0
0,Tequila shot,20,596,950,971,354,375,354,0
12,Pina Colada,100,601,973,1073,372,472,372,0
4,B52,200,624,1075,1275,451,651,451,0
2,White Wine,25,646,1278,1303,632,657,632,0
13,Pina Colada,100,651,1305,1405,654,754,654,0
14,Margarita,75,701,1408,1483,707,782,707,0
5,Cider,25,713,1485,1510,772,797,772,0
6,Martini,60,736,1512,1573,776,837,776,0
15,Gin and Tonic,40,751,1575,1615,824,864,824,0
7,Bloody Mary,70,754,1617,1688,863,934,863,0
3,Pina Colada,100,781,1690,1790,909,1009,909,0
16,Draft Beer,50,801,1793,1843,992,1042,992,0
1,Gin and Tonic,40,834,1845,1885,1011,1051,1011,0
17,Bloody Mary,70,851,1888,1958,1037,1107,1037,0
18,Gin and Tonic,40,901,1960,2001,1059,1100,1059,0
8,White Wine,25,911,2003,2028,1092,1117,1092,0
19,White Wine,25,951,2030,2056,1079,1105,1079,0
9,Beer,25,959,2058,2083,1099,1124,1099,0
0,Beer,25,974,2085,2110,1111,1136,1111,0
20,Mojito,75,1001,2113,2188,1112,1187,1112,0
10,Pina Colada,100,1006,2190,2291,1184,1285,1184,0
21,Pina Colada,100,1051,2293,2393,1242,1342,1242,0
11,Cosmopolitan,65,1059,2395,2461,1336,1402,1336,0
22,B52,200,1101,2463,2663,1362,1562,1362,0
23,Bloody Mary,70,1151,2665,2736,1514,1585,1514,0
12,Martini,60,1194,2738,2798,1544,1604,1544,0
24,Draft Beer,50,1201,2800,2851,1599,1650,1599,0
25,White Wine,25,1251,2853,2878,1602,1627,1602,0
4,Cosmopolitan,65,1286,2880,2946,1594,1660,1594,0
26,Draft Beer,50,1301,2948,2998,1647,1697,1647,0
27,White Wine,25,1351,3000,3025,1649,1674,1649,0
28,Draft Beer,50,1401,3028,3078,1627,1677,1627,0
29,Pina Colada,100,1451,3080,3181,1629,1730,1629,0
2,Pina Colada,100,1453,3183,3283,1730,1830,1730,0
13,White Wine,25,1526,3285,3311,1759,1785,1759,0
14,Martini,60,1563,3313,3373,1750,1810,1750,0
5,Vodka shot,20,1611,3375,3395,1764,1784,1764,0
6,White Wine,25,1683,3398,3423,1715,1740,1715,0
15,Bloody Mary,70,1726,3425,3495,1699,1769,1699,0
7,Pina Colada,100,1838,3497,3598,1659,1760,1659,0
3,Red Wine,25,1911,3600,3625,1689,1714,1689,0
16,Gin and Tonic,40,1943,3627,3667,1684,1724,1684,0
1,Cider,25,1996,3670,3695,1674,1699,1674,0
17,Draft Beer,50,2108,3697,3747,1589,1639,1589,0
18,B52,200,2111,3749,3949,1638,1838,1638,0
8,Beer,25,2179,3951,3977,1772,1798,1772,0
9,Vodka shot,20,2184,3979,3999,1795,1815,1795,0
19,B52,200,2206,4001,4202,1795,1996,1795,0
0,B52,200,2211,4204,4404,1993,2193,1993,0
20,Martini,60,2298,4406,4467,2108,2169,2108,0
10,Red Wine,25,2411,4469,4494,2058,2083,2058,0
11,Tequila shot,20,2511,4496,4516,1985,2005,1985,0
21,Cosmopolitan,65,2513,4518,4584,2005,2071,2005,0
22,Bloody Mary,70,2673,4586,4656,1913,1983,1913,0
23,Margarita,75,2886,4658,4734,1772,1848,1772,0
12,Pina Colada,100,2909,4736,4836,1827,1927,1827,0
24,Red Wine,25,2951,4838,4863,1887,1912,1887,0
4,Pina Colada,100,2996,4865,4966,1869,1970,1869,0
25,Martini,60,3028,4968,5028,1940,2000,1940,0
26,Margarita,75,3098,5030,5106,1932,2008,1932,0
27,Bloody Mary,70,3176,5108,5178,1932,2002,1932,0
28,White Wine,25,3179,5180,5206,2001,2027,2001,0
29,Cider,25,3301,5208,5233,1907,1932,1907,0
5,Tequila shot,20,3399,5235,5255,1836,1856,1836,0
2,Red Wine,25,3404,5258,5283,1854,1879,1854,0
13,Martini,60,3461,5285,5345,1824,1884,1824,0
14,Beer,25,3483,5347,5373,1864,1890,1864,0
6,Draft Beer,50,3573,5375,5425,1802,1852,1802,0
15,Cider,25,3646,5427,5452,1781,1806,1781,0
7,Cosmopolitan,65,3718,5455,5520,1737,1802,1737,0
3,Cosmopolitan,65,3775,5522,5587,1747,1812,1747,0
16,Martini,60,3778,5589,5650,1811,1872,1811,0
17,Red Wine,25,3847,5652,5677,1805,1830,1805,0
18,Mojito,75,3960,5679,5755,1719,1795,1719,0
9,Gin and Tonic,40,4002,5757,5797,1755,1795,1755,0
8,Cider,25,4077,5799,5825,1722,1748,1722,0
19,Tequila shot,20,4212,5827,5847,1615,1635,1615,0
11,B52,200,4520,5849,6049,1329,1529,1329,0
20,Cider,25,4577,6052,6077,1475,1500,1475,0
21,Cosmopolitan,65,4634,6079,6145,1445,1511,1445,0
10,Gin and Tonic,40,4644,6147,6187,1503,1543,1503,0
22,Margarita,75,4807,6189,6265,1382,1458,1382,0
23,Pina Colada,100,4814,6267,6367,1453,1553,1453,0
12,Tequila shot,20,4956,6369,6389,1413,1433,1413,0
24,Bloody Mary,70,5014,6392,6462,1378,1448,1378,0
4,Mojito,75,5086,6464,6539,1378,1453,1378,0
25,Red Wine,25,5138,6542,6567,1404,1429,1404,0
26,Martini,60,5186,6569,6629,1383,1443,1383,0
5,Vodka shot,20,5259,6632,6652,1373,1393,1373,0
27,Cosmopolitan,65,5329,6654,6719,1325,1390,1325,0
29,Margarita,75,5333,6721,6796,1388,1463,1388,0
28,Bloody Mary,70,5356,6799,6869,1443,1513,1443,0
