PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,26,0,25,0,0
1,Cider,25,50,50,75,0,25,0,0
2,Cider,25,100,100,125,0,25,0,0
3,B52,200,150,150,350,0,200,0,0
1,Tequila shot,20,176,352,373,176,197,176,0
0,Bloody Mary,70,177,375,445,198,268,198,0
4,White Wine,25,200,447,473,247,273,247,0
2,Martini,60,226,475,535,249,309,249,0
5,Red Wine,25,250,537,562,287,312,287,0
6,Martini,60,300,564,625,264,325,264,0
7,Beer,25,350,627,652,277,302,277,0
3,Beer,25,361,654,679,293,318,293,0
1,Gin and Tonic,40,376,682,722,306,346,306,0
8,Mojito,75,400,724,799,324,399,324,0
9,Margarita,75,450,801,877,351,427,351,0
10,Beer,25,500,879,904,379,404,379,0
11,Gin and Tonic,40,550,906,946,356,396,356,0
0,Tequila shot,20,595,948,969,353,374,353,0
12,Pina Colada,100,600,971,1071,371,471,371,0
4,B52,200,623,1073,1274,450,651,450,0
2,White Wine,25,645,1276,1301,631,656,631,0
13,Pina Colada,100,650,1303,1403,653,753,653,0
14,Margarita,75,700,1406,1481,706,781,706,0
5,Cider,25,713,1483,1508,770,795,770,0
6,Martini,60,735,1510,1570,775,835,775,0
15,Gin and Tonic,40,750,1573,1613,823,863,823,0
7,Bloody Mary,70,752,1615,1685,863,933,863,0
3,Pina Colada,100,780,1688,1788,908,1008,908,0
16,Draft Beer,50,800,1790,1840,990,1040,990,0
1,Gin and Tonic,40,832,1843,1883,1011,1051,1011,0
17,Bloody Mary,70,850,1885,1955,1035,1105,1035,0
18,Gin and Tonic,40,900,1958,1998,1058,1098,1058,0
8,White Wine,25,910,2000,2025,1090,1115,1090,0
19,White Wine,25,950,2028,2053,1078,1103,1078,0
9,Beer,25,957,2055,2080,1098,1123,1098,0
0,Beer,25,972,2083,2108,1111,1136,1111,0
20,Mojito,75,1000,2110,2186,1110,1186,1110,0
10,Pina Colada,100,1004,2188,2288,1184,1284,1184,0
21,Pina Colada,100,1050,2290,2391,1240,1341,1240,0
11,Cosmopolitan,65,1057,2393,2458,1336,1401,1336,0
22,B52,200,1100,2460,2660,1360,1560,1360,0
23,Bloody Mary,70,1150,2663,2733,1513,1583,1513,0
12,Martini,60,1192,2735,2795,1543,1603,1543,0
24,Draft Beer,50,1200,2798,2848,1598,1648,1598,0
25,White Wine,25,1250,2850,2875,1600,1625,1600,0
4,Cosmopolitan,65,1284,2878,2943,1594,1659,1594,0
26,Draft Beer,50,1300,2945,2995,1645,1695,1645,0
27,White Wine,25,1350,2997,3022,1647,1672,1647,0
28,Draft Beer,50,1400,3025,3075,1625,1675,1625,0
29,Pina Colada,100,1450,3077,3177,1627,1727,1627,0
2,Pina Colada,100,1451,3180,3280,1729,1829,1729,0
